SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532488,DIVI'S LAB. ,A ,Q,1020.00,1075.00,1020.00,1064.65,1064.65,1024.65,1194,43395,45771787.00,
532493,ASTRA MICRO ,A ,Q,101.00,101.70,99.80,101.05,101.20,100.05,455,56705,5701837.00,
532497,RADICOKHAIT ,A ,Q,402.05,411.55,401.70,407.65,407.65,399.85,1209,73357,29927821.00,
532498,SHRMCITYUN  ,A ,Q,2311.50,2331.25,2290.00,2302.50,2290.00,2310.50,44,93,215339.00,
532500,MARUTISUZUK ,A ,Q,9036.90,9060.00,8956.00,9017.20,9017.20,9021.05,3641,26301,237232843.00,
532503,RAJAPAMILLS ,X ,Q,1106.00,1106.00,1070.00,1089.00,1089.00,1090.00,16,317,341126.00,
532504,NAVIN FLUORI,A ,Q,670.75,679.65,668.00,673.60,674.40,664.85,189,2713,1826967.00,
532505,UCOBANK     ,A ,Q,20.35,20.65,20.25,20.35,20.30,20.35,286,94049,1923984.00,
532507,BAG FIL MED ,B ,Q,4.86,4.96,4.81,4.88,4.88,5.00,13,17348,85215.00,
532508,JSL         ,B ,Q,80.00,81.25,77.00,78.35,78.25,79.00,1117,129161,10197013.00,
532509,SUPRAJIT ENG,B ,Q,267.35,268.25,263.20,266.05,266.05,268.00,426,23589,6297119.00,
532511,EXCEL CROP. ,B ,Q,3100.00,3140.00,3100.00,3134.75,3134.75,3096.25,17,178,556180.00,
532513,TVSELE      ,T ,Q,383.60,388.90,379.10,386.05,387.10,385.20,92,1566,602981.00,
532514,INDRA GAS   ,A ,Q,278.70,279.25,271.80,273.70,273.40,277.20,1187,76516,20982993.00,
532515,TV TODAY    ,B ,Q,481.00,482.55,469.00,473.75,471.00,479.75,204,4900,2325218.00,
532518,FLORENCE    ,X ,Q,1954.95,1954.95,1826.00,1889.00,1889.00,1850.00,22,269,509776.00,
532521,PALRED      ,B ,Q,64.80,65.50,61.60,62.15,62.15,61.00,59,2289,144866.00,
532522,PETRONET LNG,A ,Q,220.50,223.00,218.75,220.75,220.75,220.35,1201,49702,10935484.00,
532523,BIOCON LTD. ,A ,Q,607.00,622.30,602.65,616.55,616.55,604.50,3929,276374,169739471.00,
532524,PTC INDIA   ,A ,Q,85.35,85.50,82.95,84.75,84.75,84.95,612,91088,7681139.00,
532525,BANK MAHA   ,B ,Q,14.01,14.09,13.82,13.87,13.87,14.01,73,26399,367106.00,
532527,RK FORGINGS ,B ,Q,739.05,763.00,738.55,759.75,754.70,740.05,156,1303,982130.00,
532528,DATAM GLOB  ,B ,Q,108.70,110.55,107.20,109.00,109.00,107.55,303,7977,869172.00,
532529,NDTV        ,B ,Q,35.25,37.50,34.90,35.20,35.20,35.85,72,5446,194202.00,
532531,STAR        ,A ,Q,366.00,369.00,351.00,363.05,363.05,349.65,21606,1238529,445901405.00,
532532,JAIPRA      ,A ,Q,14.90,14.95,14.40,14.65,14.65,14.90,1933,3384544,49531458.00,
532538,ULTRATECH CM,A ,Q,3804.70,3804.70,3753.30,3768.25,3753.30,3780.35,700,6668,25208342.00,
532539,MINDA IND   ,B ,Q,1301.00,1308.45,1267.10,1274.05,1274.05,1295.60,500,9210,11793593.00,
532540,TCS LTD.    ,A ,Q,1756.00,1784.95,1753.50,1781.00,1781.00,1750.60,3699,152861,271635355.00,
532541,NIITTECH    ,A ,Q,1094.90,1145.00,1090.00,1125.30,1126.00,1082.80,3290,127001,142126322.00,
532543,GULFPETRO   ,B ,Q,71.45,74.40,71.05,73.00,73.00,70.25,63,5433,394622.00,
532548,CENTURYPLY  ,A ,Q,267.00,277.00,262.00,263.05,263.25,259.90,769,25205,6684655.00,
532553,WELENT      ,B ,Q,182.00,189.00,181.55,187.70,187.70,181.65,505,55959,10366141.00,
532555,NTPC LTD    ,A ,Q,161.30,162.55,160.85,161.20,161.20,161.60,1224,60796,9818823.00,
532604,SALSTEEL    ,B ,Q,8.15,8.15,7.47,7.73,7.75,7.75,45,10197,79316.00,
532605,JBM AUTO    ,B ,Q,385.00,394.70,377.00,389.55,389.55,382.70,422,3266,1253449.00,
532609,BHARATIDIL  ,Z ,Q,3.96,3.99,3.80,3.81,3.81,3.83,24,11548,44792.00,
532610,DWAR SUGAR  ,B ,Q,24.95,25.40,24.50,24.75,24.55,24.45,395,110135,2736870.00,
532612,INDOCO REM  ,B ,Q,196.95,199.95,192.00,195.10,195.40,195.00,165,4404,868338.00,
532613,VIPCLOTHNG  ,B ,Q,57.55,58.10,56.60,57.25,57.35,56.80,127,15974,912639.00,
532616,XCHANGING   ,B ,Q,51.00,52.20,50.00,51.00,51.00,52.15,34,4766,242143.00,
532617,JETAIRWAYS  ,A ,Q,401.00,403.45,385.85,391.30,391.30,400.15,4515,399589,156786233.00,
532621,MORARJETEX  ,B ,Q,34.50,34.50,33.00,33.30,33.30,34.60,48,6525,218296.00,
532622,GATEWAY DIST,A ,Q,183.65,184.00,175.10,176.40,176.40,183.65,245,13271,2380721.00,
532624,JINDALPH    ,B ,Q,40.50,41.15,35.65,41.15,41.15,37.45,24,3045,122101.00,
532626,PONDY OXIDES,X ,Q,389.95,392.95,383.10,388.05,388.00,385.00,188,6748,2615212.00,
532627,JPPOWER     ,B ,Q,3.55,3.64,3.40,3.45,3.45,3.52,205,309605,1074779.00,
532628,3I INFOTECH ,B ,Q,4.71,4.87,4.56,4.62,4.60,4.71,202,199919,938210.00,
532629,MCNALLYB    ,T ,Q,42.55,44.90,42.55,44.90,44.90,43.50,8,513,22089.00,
532630,GOKALDAS    ,B ,Q,87.50,88.25,85.55,86.00,86.25,87.30,167,15671,1357103.00,
532633,ALLSEC TECH ,B ,Q,279.65,288.70,275.25,287.05,287.00,293.05,78,1279,363497.00,
532636,IIFL        ,A ,Q,719.80,735.00,714.00,726.30,726.30,715.00,249,5549,4011447.00,
532637,MAN DRUGORG ,B ,Q,111.40,114.30,110.00,111.85,111.85,110.80,557,20155,2255678.00,
532638,SHOPPER STOP,A ,Q,577.10,580.10,571.00,575.30,576.00,581.10,95,694,399458.00,
532641,NDL         ,B ,Q,85.25,85.70,83.00,84.60,84.20,87.65,238,8177,694156.00,
532642,JSWHL       ,B ,Q,1922.00,1922.00,1922.00,1922.00,1922.00,1924.00,1,1,1922.00,
532644,JK CEMENT   ,B ,Q,924.00,924.00,905.00,911.15,912.85,910.20,91,317,289634.00,
532646,UNIPLY IND  ,B ,Q,408.00,408.00,392.30,399.15,399.90,409.25,186,11293,4509121.00,
532647,PROVOGUE IND,B ,Q,4.20,4.30,4.20,4.30,4.30,4.30,23,9695,41268.00,
532648,YES BANK    ,A ,Q,335.70,337.80,331.35,332.40,332.40,335.70,4190,536758,179810103.00,
532649,NECTAR LIFE ,B ,Q,24.00,24.40,23.75,24.10,24.10,23.75,366,66401,1601001.00,
532650,MSP STEEL   ,B ,Q,14.10,14.10,13.20,13.90,13.95,13.60,19,4703,64420.00,
532651,SPL INDS    ,B ,Q,24.05,27.40,24.05,24.50,24.50,24.80,8,364,8937.00,
532652,KARNATAKA BK,A ,Q,120.00,120.80,119.30,120.10,120.15,119.70,643,89945,10801266.00,
532654,MCLEOD RUSSE,A ,Q,133.90,138.60,133.65,137.70,137.70,135.20,285,12014,1634339.00,
532656,FACOR ALLOYS,X ,Q,2.49,2.52,2.35,2.51,2.51,2.40,160,203581,510981.00,
532658,EON ELECT   ,B ,Q,61.00,63.00,59.10,59.25,59.10,60.45,20,2057,123762.00,
532659,IDFC        ,A ,Q,50.75,51.10,50.10,50.65,50.65,50.65,601,155653,7884747.00,
532660,VIVIMED LABS,B ,Q,58.45,60.50,58.45,59.75,59.75,58.85,181,24455,1460250.00,
532661,RANE MADRAS ,B ,Q,748.00,751.95,741.15,741.30,741.15,738.55,15,69,51450.00,
532662,HT MEDIA    ,B ,Q,80.10,80.10,78.60,78.85,78.80,79.15,86,13158,1041446.00,
532663,SASKEN      ,B ,Q,1053.00,1072.05,1042.50,1057.50,1057.50,1040.85,324,3705,3908203.00,
532665,RAJVIR IND  ,T ,Q,38.00,38.00,38.00,38.00,38.00,36.25,3,500,19000.00,
532666,FCS SOFTWARE,T ,Q,0.25,0.25,0.25,0.25,0.25,0.24,1,1000,250.00,
532667,SUZLONENERGY,A ,Q,8.45,8.52,8.20,8.24,8.24,8.50,1434,2086915,17356863.00,
532668,AURIONPRO SO,B ,Q,202.00,208.00,202.00,206.00,208.00,201.05,41,1666,342081.00,
532669,SOUTHBIOTEC ,XT,Q,1.47,1.47,1.47,1.47,1.47,1.47,1,100,147.00,
532670,RENUKA SUGAR,A ,Q,16.10,16.15,16.05,16.10,16.10,16.10,128,101590,1636888.00,
532673,KM SUGARMILL,B ,Q,9.15,9.20,8.63,8.93,8.90,8.93,31,9254,83342.00,
532676,PBA INFRASTR,B ,Q,7.85,7.85,7.75,7.75,7.75,8.15,8,5000,38786.00,
532678,BOMBAY RAYON,T ,Q,24.35,24.65,24.35,24.65,24.65,23.50,63,15459,380888.00,
532679,SORILINFRA  ,T ,Q,289.90,295.00,280.00,286.25,286.95,286.60,72,3348,955591.00,
532682,ABG SHIPYARD,Z ,Q,7.00,7.00,6.46,6.46,6.46,6.80,14,3300,21452.00,
532683,AIAENGINEER ,A ,Q,1561.00,1566.55,1525.10,1549.05,1550.00,1566.15,372,2647,4094219.00,
532684,EVEREST KANT,B ,Q,47.35,49.70,47.35,48.95,48.95,47.55,631,91672,4448308.00,
532686,KERNEX MICRO,Z ,Q,25.00,27.40,25.00,26.80,26.80,26.30,39,4167,107142.00,
532687,REPRO INDIA ,B ,Q,713.30,753.00,713.30,746.70,744.70,691.10,210,2089,1554403.00,
532689,PVR LTD     ,A ,Q,1410.00,1440.00,1410.00,1428.85,1429.05,1402.60,1430,25614,36553785.00,
532692,RADHA MADHAV,B ,Q,25.70,27.00,25.65,26.40,26.70,26.00,224,103568,2695834.00,
532693,PUNJ LLOYD  ,B ,Q,16.85,17.30,16.60,16.80,16.80,16.85,484,131882,2225574.00,
532694,BARTRONICSIN,T ,Q,11.05,11.38,10.98,11.09,11.09,11.05,44,23860,264677.00,
532695,CELEBRITYFAS,B ,Q,14.15,14.70,14.15,14.25,14.20,14.50,15,3327,48346.00,
532696,EDUCOMP SOLN,Z ,Q,3.82,4.00,3.82,3.85,3.85,3.99,44,14523,56679.00,
532698,NITINSPINNER,B ,Q,90.05,90.45,89.00,89.05,89.05,90.05,24,1482,132679.00,
532699,ROYALORCH   ,B ,Q,182.00,190.00,181.80,186.00,186.00,179.30,155,4850,900185.00,
532700,ENT NETWORK ,B ,Q,679.00,690.00,675.00,680.65,680.00,680.00,22,53,36070.00,
532701,SREE SAKTHI ,X ,Q,10.10,10.10,9.05,9.50,9.50,9.58,12,1204,11174.00,
532702,GUJ PETRONET,A ,Q,183.50,183.50,178.00,180.80,180.80,183.00,642,28145,5062046.00,
532705,JAGRAN PRAK ,B ,Q,160.50,160.50,159.00,159.55,159.45,160.35,95,14644,2339074.00,
532706,INOX LEISURE,A ,Q,271.00,271.00,268.25,269.25,268.25,268.65,65,2495,672886.00,
532707,DYNEMIC PRO ,B ,Q,170.45,176.90,168.55,173.75,173.05,170.50,41,1687,292969.00,
532708,GVK POWERINF,B ,Q,12.50,12.59,11.90,11.98,12.00,12.26,565,403956,4906817.00,
532710,SADBHAV ENGG,A ,Q,334.00,357.95,329.30,337.50,340.00,322.75,433,10849,3643577.00,
532711,SUNIL HITECH,B ,Q,4.08,4.18,4.00,4.10,4.10,4.11,174,151339,619685.00,
532712,REL COM LTD ,A ,Q,15.75,16.95,15.15,16.10,16.10,15.65,8703,12847041,203330348.00,
532713,SAKUMA EXPO ,B ,Q,190.00,192.00,189.00,189.35,189.00,192.00,22,1192,227708.00,
532714,KEC INTERN  ,A ,Q,350.10,374.00,350.10,370.30,370.30,350.10,3231,67860,24945424.00,
532715,GITANJALI GE,T ,Q,5.52,5.52,5.52,5.52,5.52,5.81,59,19878,109726.00,
532716,GILLA ARBUT ,B ,Q,56.80,56.80,54.15,56.00,56.00,56.85,5,228,12902.00,
532717,INDOTECHTR  ,B ,Q,167.70,167.70,162.05,166.40,166.40,163.75,22,1587,263131.00,
532718,PRATIBHA IND,T ,Q,3.60,3.79,3.50,3.60,3.56,3.62,27,14287,51688.00,
532719,BL KASHYAP  ,B ,Q,42.20,42.75,41.70,42.20,42.20,42.10,44,8073,341731.00,
532720,M&M FINANSER,A ,Q,485.95,494.00,485.95,491.85,491.85,488.10,3216,218302,107415565.00,
532721,VISA STEEL  ,B ,Q,10.31,10.49,9.92,10.33,10.34,10.19,11,3520,36307.00,
532722,NITCO TILES ,B ,Q,78.80,82.25,77.70,79.15,78.60,78.10,581,49856,4002714.00,
532725,SOLAR IND   ,B ,Q,1160.00,1195.95,1155.55,1183.20,1183.55,1154.55,63,243,286567.00,
532726,GALLAN METAL,B ,Q,48.50,51.95,48.10,48.15,48.15,49.10,32,4927,244122.00,
532727,ADHUNIK MET ,B ,Q,3.30,3.38,3.30,3.30,3.35,3.25,7,1885,6263.00,
532728,MALU PAPER  ,T ,Q,39.90,39.95,38.30,38.50,38.50,38.05,9,2500,97540.00,
532729,UTTAM SUGAR ,B ,Q,80.45,82.65,80.00,80.20,80.00,80.15,44,3068,248606.00,
532730,STL GLOBAL  ,B ,Q,14.35,14.35,13.60,13.96,13.98,14.24,21,6656,92135.00,
532731,ROHIT FERRO ,B ,Q,2.00,2.08,2.00,2.08,2.08,1.99,20,16421,33865.00,
532732,KEWAL KIRAN ,B ,Q,1465.00,1465.00,1421.10,1440.00,1440.00,1450.00,5,30,43605.00,
532733,SUN TVNET   ,A ,Q,916.00,942.90,912.05,937.60,937.60,918.75,811,34198,31662602.00,
532734,GODAWARI POW,B ,Q,454.10,454.10,454.10,454.10,454.10,432.50,50,10672,4846155.00,
532735,RSYSTEMINT  ,B ,Q,32.00,33.60,32.00,33.50,33.60,32.50,35,4719,156807.00,
532737,EMKAY GLOB F,B ,Q,132.35,134.90,128.60,128.60,128.60,131.60,15,146,19112.00,
532738,TANTIA CONS ,T ,Q,8.32,8.32,7.85,8.09,8.31,7.93,13,4156,34186.00,
532740,LOKESH MACH ,B ,Q,66.00,68.00,65.65,66.70,66.55,66.15,27,2171,146537.00,
532741,KAMDHENU    ,B ,Q,213.15,234.40,213.15,220.20,217.00,218.80,28,1289,286049.00,
532742,PAUSHAK LTD ,X ,Q,1423.80,1474.00,1423.80,1463.80,1470.00,1423.80,43,1182,1721549.00,
532744,GTN TEXTILE ,B ,Q,12.80,12.90,12.80,12.90,12.90,12.70,3,400,5150.00,
532745,INDICAP     ,XT,Q,70.60,70.60,68.50,70.50,70.50,69.90,34,7226,503402.00,
532746,UNITY INFRA ,B ,Q,3.05,3.05,3.00,3.00,3.00,3.05,4,2883,8689.00,
532748,PRIME FOCUS ,B ,Q,86.00,96.30,86.00,91.60,91.60,86.00,580,56008,5218703.00,
532749,ALLCARGO    ,B ,Q,113.40,115.00,112.35,113.10,113.00,113.25,259,19969,2266671.00,
532751,EASUNREYRL  ,T ,Q,14.55,15.35,14.10,15.10,15.10,14.65,20,2285,34079.00,
532754,GMR INFRASTR,A ,Q,16.55,16.75,16.30,16.55,16.55,16.25,1575,1664530,27514142.00,
532755,TECH MAH    ,A ,Q,716.05,719.05,706.25,709.20,709.20,714.30,1883,107093,76129487.00,
532756,MAHINDCIE   ,A ,Q,245.80,254.90,243.65,251.30,251.30,247.55,587,29995,7507918.00,
532757,VOLTAMP TRAN,B ,Q,1047.20,1052.20,1029.00,1035.65,1034.30,1034.00,76,492,510044.00,
532759,ATLANTA     ,B ,Q,50.00,50.00,46.90,48.05,48.05,50.75,331,32190,1560946.00,
532760,DEEP INDS   ,B ,Q,100.00,102.75,99.00,102.05,102.00,100.05,196,21816,2208639.00,
532761,HOV SERVICES,B ,Q,219.80,236.30,217.05,226.80,227.00,214.00,346,15173,3486381.00,
532762,ACTION CONST,B ,Q,147.95,150.95,145.65,147.35,147.35,147.00,665,45016,6678102.00,
532764,GEECEE      ,B ,Q,142.95,143.10,139.45,140.15,140.05,142.45,21,823,116128.00,
532765,USHER AGRO  ,B ,Q,2.53,2.53,2.37,2.50,2.51,2.45,19,10332,25544.00,
532766,RICHA IND   ,X ,Q,5.69,5.78,4.86,5.10,5.05,5.40,93,41384,212734.00,
532767,GAYATRI PROJ,B ,Q,176.80,178.60,175.20,175.80,175.65,177.00,208,7839,1386992.00,
532768,FIEM INDS   ,B ,Q,818.15,832.35,818.15,825.05,822.20,824.20,35,3139,2589561.00,
532770,HANUNG TOYS ,T ,Q,2.29,2.29,2.10,2.20,2.20,2.19,10,2811,6128.00,
532771,JHS SVEN    ,B ,Q,46.70,48.80,46.50,47.75,47.95,46.70,196,23352,1121949.00,
532772,DCBBANK     ,A ,Q,178.05,179.70,174.50,177.10,177.10,178.90,675,70966,12519943.00,
532773,GLOBAL VECT ,B ,Q,98.50,99.00,97.20,98.70,98.50,97.00,12,340,33480.00,
532774,ACCEL FRONTL,B ,Q,54.00,57.40,54.00,56.35,56.35,55.40,23,4980,280000.00,
532775,GTL INFRAST ,T ,Q,1.50,1.55,1.45,1.46,1.46,1.49,194,459176,677433.00,
532776,SHIVAM AUTO ,B ,Q,63.35,63.35,62.20,62.65,62.90,62.70,66,5585,350261.00,
532777,INFO EDGE   ,A ,Q,1204.60,1255.00,1204.60,1231.60,1231.60,1194.40,140,1368,1682325.00,
532778,LANCO INFRA ,T ,Q,0.87,0.88,0.84,0.87,0.88,0.86,143,421285,364276.00,
532779,TORNT POWER ,A ,Q,256.30,265.60,254.55,264.30,264.30,257.35,1598,126318,32878700.00,
532780,PARSVNATH   ,B ,Q,12.25,12.44,12.24,12.25,12.40,12.25,48,16338,200388.00,
532782,SUTLEJ TEXT ,B ,Q,59.90,60.00,58.25,58.80,58.95,60.20,41,3116,184677.00,
532783,DAAWAT      ,B ,Q,69.80,70.50,69.10,69.55,69.70,69.80,886,75022,5229188.00,
532784,SOBHA       ,A ,Q,505.05,511.95,494.35,508.60,507.10,507.85,210,3126,1577490.00,
532785,RUCHIRA PAP ,B ,Q,125.00,125.00,117.45,119.00,120.00,123.20,198,10194,1224443.00,
532787,ESS DEE ALUM,T ,Q,28.95,30.40,28.85,30.35,30.40,29.00,50,9796,292079.00,
532788,XLENERGY    ,T ,Q,1.45,1.51,1.38,1.51,1.38,1.45,13,5751,8194.00,
532790,TANLA       ,T ,Q,33.40,33.65,31.00,31.45,31.45,32.05,220,43369,1419526.00,
532794,ZEEMEDIA    ,B ,Q,31.35,31.65,30.60,31.05,31.45,31.05,198,36775,1146711.00,
532795,SITINET     ,B ,Q,13.02,14.27,13.02,13.94,13.70,13.29,70,11076,152931.00,
532796,LUMAX TECH  ,B ,Q,166.00,167.90,160.00,164.05,164.00,165.15,97,8813,1431791.00,
532797,AUTOIND     ,B ,Q,77.65,77.65,72.25,73.45,73.15,76.30,96,7453,556465.00,
532798,NTWK MED INV,A ,Q,45.50,45.60,44.60,44.90,44.85,45.40,347,57790,2604470.00,
532799,HUBTOWN     ,B ,Q,67.90,72.30,66.85,68.95,68.95,67.25,1822,209105,14694823.00,
532800,TV18BRDCST  ,A ,Q,57.20,57.80,56.05,57.55,57.55,56.85,2470,1149590,65449905.00,
532803,POCHIRAJU IN,T ,Q,3.60,3.60,3.57,3.57,3.57,3.75,5,972,3479.00,
532804,TECHNOCRAFT ,B ,Q,528.15,530.00,520.00,520.95,520.95,529.80,55,484,253785.00,
532805,REDINGTON   ,A ,Q,119.90,121.00,116.00,117.70,117.70,117.80,233,15913,1879388.00,
532807,CINELINE    ,B ,Q,69.90,69.90,64.15,64.90,64.15,67.20,18,830,54411.00,
532808,PGIL        ,B ,Q,122.25,123.00,122.25,123.00,123.00,123.00,3,871,106989.00,
532809,FSL         ,A ,Q,79.10,83.65,78.65,82.60,82.60,79.35,10384,2013771,164343033.00,
532810,POWER FINAN ,A ,Q,84.40,84.50,83.00,84.05,84.05,84.40,1711,499688,41881721.00,
532813,C & C CONSTR,B ,Q,38.55,40.10,37.30,39.00,39.00,38.30,107,15807,617507.00,
532814,INDIAN BANK ,A ,Q,364.00,367.95,358.05,362.10,362.00,364.35,846,68186,24804337.00,
532815,SMS PHARMACE,B ,Q,69.40,72.00,68.50,70.50,71.40,68.55,46,2186,155142.00,
532817,ORIENTAL    ,B ,Q,12.25,12.49,12.00,12.08,12.08,12.00,15,1856,22787.00,
532819,MINDTREE LTD,A ,Q,1030.00,1051.55,1025.00,1043.70,1044.00,1030.60,1368,43106,45019871.00,
532820,ELAND       ,B ,Q,9.05,9.79,9.05,9.11,9.11,9.12,13,762,6954.00,
532822,IDEA CELL   ,A ,Q,63.70,65.70,63.00,65.10,65.10,63.70,2294,835049,53849184.00,
532823,EURO CERAMIC,B ,Q,3.63,3.98,3.57,3.61,3.85,3.77,30,17927,64973.00,
532826,RAJ TELE    ,B ,Q,49.95,50.50,49.95,50.50,50.35,49.95,10,257,12864.00,
532827,PAGE INDUSTR,A ,Q,24459.45,24800.00,24300.00,24676.15,24630.00,24345.55,141,3101,76454254.00,
532828,AMD INDUS   ,B ,Q,23.10,23.90,22.60,23.75,23.75,23.50,7,915,21126.00,
532829,LAWRESHWAR  ,X ,Q,36.50,37.90,34.40,37.20,37.20,36.10,23,5020,185890.00,
532830,ASTRAL POLY ,A ,Q,1011.65,1011.65,996.10,1002.55,998.00,1002.70,66,499,498817.00,
532831,ABHI CORP LT,T ,Q,1.40,1.54,1.40,1.54,1.54,1.47,4,3259,4583.00,
532832,INDBUL REAL ,A ,Q,171.30,174.90,171.30,173.75,173.75,172.40,1832,344719,59806467.00,
532834,CAMLINFINE  ,B ,Q,87.00,91.80,86.25,90.65,91.25,87.15,802,84458,7528720.00,
532835,ICRA        ,A ,Q,3303.90,3397.00,3303.90,3348.00,3348.00,3353.80,5,8,26878.00,
532839,DISH TV     ,A ,Q,73.20,73.45,72.05,72.65,72.65,73.00,454,76232,5546016.00,
532841,SAHYA INDU  ,X ,Q,247.80,249.50,242.15,245.30,243.40,244.80,88,6138,1501113.00,
532842,SREE RAYALA ,B ,Q,146.90,150.00,144.40,145.05,145.05,147.30,20,1276,188146.00,
532843,FORTIS      ,A ,Q,142.35,143.75,138.60,139.90,139.90,143.60,1992,257296,36227845.00,
532845,TGBHOTELS   ,B ,Q,31.75,32.50,31.40,31.70,31.70,31.50,74,17848,569040.00,
532847,HILTON MET  ,T ,Q,27.40,27.40,27.15,27.15,27.15,27.45,5,393,10752.00,
532848,DELTA CORP  ,A ,Q,225.10,230.00,224.30,227.35,227.35,225.65,2598,342925,77863359.00,
532850,MIC ELECTRON,T ,Q,4.06,4.15,3.87,3.94,3.94,4.06,76,33472,134411.00,
532851,INSECTCID   ,B ,Q,700.10,722.00,695.50,715.05,715.00,703.25,189,1800,1282829.00,
532852,MCD HOLDING ,B ,Q,35.50,36.15,30.00,35.35,35.90,36.00,44,3840,133725.00,
532853,ASAHI SONG  ,B ,Q,287.85,291.00,285.00,289.45,289.50,285.10,30,493,141665.00,
532854,NITIN FIRE  ,T ,Q,3.37,3.37,3.05,3.05,3.24,3.21,178,355415,1111137.00,
532856,TIME TECHNO ,A ,Q,147.70,148.50,144.95,145.70,146.00,146.80,179,8509,1245535.00,
532859,HGSL        ,B ,Q,901.95,923.70,901.00,903.90,903.90,900.95,244,4405,4033365.00,
532864,NELCAST     ,B ,Q,83.40,84.60,82.80,83.05,83.00,83.80,62,4226,353435.00,
532865,MEGHMANI    ,B ,Q,92.60,95.85,90.55,95.10,95.10,92.35,1363,204750,19239092.00,
532867,V2RETAIL    ,B ,Q,417.35,419.95,410.70,413.85,413.75,417.40,136,3483,1446170.00,
532868,DLF LIMITED ,A ,Q,202.45,206.10,200.85,205.25,205.25,202.45,3001,289427,58947562.00,
532869,TARMAT      ,B ,Q,45.10,45.10,44.35,44.35,44.35,45.30,14,663,29593.00,
532871,CELESTIAL   ,B ,Q,12.35,12.35,12.06,12.14,12.08,12.08,7,1720,20922.00,
532872,SUNPHA ADV  ,A ,Q,415.70,422.25,411.00,414.35,414.35,415.80,1505,57476,23928974.00,
532873,HOUSING DEV ,A ,Q,23.20,23.70,22.95,23.40,23.40,23.10,1246,644519,15066171.00,
532874,SURYACHAKRA ,XT,Q,0.60,0.60,0.58,0.60,0.60,0.58,40,174508,104684.00,
532875,ALLIED DIGIT,B ,Q,18.20,18.30,17.55,17.85,17.90,18.20,13,1276,22727.00,
532877,SIMPLEX PROJ,B ,Q,23.00,23.00,22.15,22.50,22.15,23.10,3,77,1731.00,
532878,ALPA LAB    ,B ,Q,30.65,32.00,30.65,31.75,31.95,31.70,15,3107,98618.00,
532879,SIR SHADI LA,X ,Q,33.90,40.90,30.60,37.75,37.75,37.90,11,752,27175.00,
532880,OMAXE LTD   ,A ,Q,221.85,221.95,217.15,217.75,217.50,221.25,685,111570,24331968.00,
532883,ZYLOG SYSTEM,T ,Q,1.27,1.31,1.19,1.25,1.25,1.25,22,5256,6509.00,
532884,REFEX       ,B ,Q,14.20,14.20,13.32,13.69,14.00,13.90,27,4357,61329.00,
532885,CENTRAL BK  ,A ,Q,83.00,84.45,80.00,81.35,81.35,83.10,698,72204,5948098.00,
532886,SEL MANUF   ,B ,Q,1.82,1.85,1.76,1.80,1.80,1.88,23,34913,62702.00,
532888,ASIAN GRANIT,B ,Q,365.00,365.50,360.00,361.70,360.00,363.50,194,3033,1100996.00,
532889,K.P.R. MILL ,A ,Q,610.40,626.00,608.00,621.60,622.00,610.70,162,1516,933876.00,
532890,TAKE SOLUT  ,B ,Q,249.90,283.80,249.65,270.85,270.85,252.90,4701,281764,76169789.00,
532891,PURAVANKARA ,B ,Q,111.95,118.00,110.25,117.55,117.55,110.90,685,47953,5498411.00,
532892,MOTILALOFS  ,A ,Q,899.10,902.70,887.25,895.65,889.00,899.50,157,2389,2140420.00,
532893,VTM LTD     ,X ,Q,28.00,29.00,27.00,27.45,27.80,27.55,30,2140,59269.00,
532894,IWIND ENERGY,B ,Q,5.90,6.15,5.90,6.01,6.01,5.97,8,5140,30770.00,
532895,NAGREKA CAP ,B ,Q,49.00,54.00,42.65,44.05,45.80,47.35,568,114048,5483040.00,
532896,MAGNUM VENT ,B ,Q,6.54,6.54,6.00,6.18,6.18,6.50,37,11909,73295.00,
532898,POWER GRID  ,A ,Q,196.30,198.00,193.80,195.70,195.70,196.10,3738,1031705,201775479.00,
532899,KAVERI SEED ,A ,Q,520.00,535.00,520.00,530.75,530.75,524.05,282,9216,4897465.00,
532900,PAISALO     ,B ,Q,301.00,301.00,300.00,300.10,300.10,300.60,4,39,11706.00,
532902,CONSOL CONST,B ,Q,3.61,3.61,3.45,3.55,3.55,3.67,10,7766,27991.00,
532904,SUPREME INFR,B ,Q,40.00,40.50,39.75,40.00,40.00,39.05,12,1570,62675.00,
532906,MAANALU     ,B ,Q,111.00,112.00,109.05,109.80,109.80,110.50,55,2520,278150.00,
532907,ILFSENGG    ,B ,Q,30.00,30.45,29.15,29.85,29.80,30.00,65,11366,336128.00,
532908,SHARON BIO  ,Z ,Q,4.10,4.26,3.95,4.15,4.10,4.06,52,35500,147709.00,
532914,ARCOTECH LTD,B ,Q,20.90,21.40,20.85,21.05,21.05,20.85,180,32905,697551.00,
532915,RELIGARE ENT,A ,Q,53.30,53.30,52.35,52.55,52.70,53.20,172,95520,5050544.00,
532916,BARAK VALL  ,T ,Q,21.00,21.05,21.00,21.05,21.05,22.00,4,301,6323.00,
532918,RATHI BARS  ,X ,Q,20.50,22.50,20.50,22.30,22.30,22.00,32,2222,48709.00,
